"","depto","gestion","mes","dia","hora","estacion","numestac","longitud","latitud","altura","precip","temp","tempmed","tempmax","tempmin","humed","humedmedia","humedmax","humedmin","velmedia","velmax","velmin","dirvient","dirvientmed","dirvientmax","dirvientmin","eto","nubo","presion","presionmed","presionmax","presionmin"
"6196","Oruro",2023,1,25,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,23,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6197","Oruro",2023,1,26,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1.5,NA,NA,20.5,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6198","Oruro",2023,1,27,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1.5,NA,NA,22.5,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6199","Oruro",2023,1,28,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,22.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6200","Oruro",2023,1,29,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0.4,NA,NA,22,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6201","Oruro",2023,1,30,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,21.7,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6202","Oruro",2023,1,31,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,4.5,NA,NA,15,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6203","Oruro",2023,2,1,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0.1,NA,NA,22.2,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6204","Oruro",2023,2,2,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6205","Oruro",2023,2,3,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0.4,NA,NA,20.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6206","Oruro",2023,2,4,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,5.7,NA,NA,20.2,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6207","Oruro",2023,2,5,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,8.5,NA,NA,21,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6208","Oruro",2023,2,6,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,8.7,NA,NA,22.1,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6209","Oruro",2023,2,7,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,15.9,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6210","Oruro",2023,2,8,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,3.2,NA,NA,15.1,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6211","Oruro",2023,2,9,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,35.4,NA,NA,17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6212","Oruro",2023,2,10,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,2.2,NA,NA,15.1,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6213","Oruro",2023,2,11,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,2.1,NA,NA,19.5,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6214","Oruro",2023,2,12,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,2.4,NA,NA,10.9,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6215","Oruro",2023,2,13,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,2,NA,NA,17,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6216","Oruro",2023,2,14,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1.9,NA,NA,20.2,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6217","Oruro",2023,2,15,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1.8,NA,NA,22.1,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6218","Oruro",2023,2,16,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1.5,NA,NA,20.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6219","Oruro",2023,2,17,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0.9,NA,NA,21,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6220","Oruro",2023,2,18,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1,NA,NA,21,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6221","Oruro",2023,2,19,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0.8,NA,NA,20.2,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6222","Oruro",2023,2,20,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.8,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6223","Oruro",2023,2,21,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,17.3,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6224","Oruro",2023,2,22,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.1,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6225","Oruro",2023,2,23,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,3.2,NA,NA,22,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6226","Oruro",2023,2,24,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,22,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6227","Oruro",2023,2,25,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,23.5,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6228","Oruro",2023,2,26,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,22.5,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6229","Oruro",2023,2,27,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,22.1,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6230","Oruro",2023,2,28,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20.8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6231","Oruro",2023,3,1,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,23,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6232","Oruro",2023,3,2,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,23.2,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6233","Oruro",2023,3,3,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,22.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6234","Oruro",2023,3,4,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,22.1,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6235","Oruro",2023,3,5,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,21.3,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6236","Oruro",2023,3,6,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,22.3,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6237","Oruro",2023,3,7,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,23.6,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6238","Oruro",2023,3,8,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,6,NA,NA,22.5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6239","Oruro",2023,3,9,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,22,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6240","Oruro",2023,3,10,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,21.1,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6241","Oruro",2023,3,11,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20.5,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6242","Oruro",2023,3,12,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,21,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6243","Oruro",2023,3,13,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,22.5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6244","Oruro",2023,3,14,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.1,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6245","Oruro",2023,3,15,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,2.4,NA,NA,21.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6246","Oruro",2023,3,16,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6247","Oruro",2023,3,17,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1.4,NA,NA,22.1,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6248","Oruro",2023,3,18,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0.6,NA,NA,18,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6249","Oruro",2023,3,19,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,2.4,NA,NA,18.6,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6250","Oruro",2023,3,20,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1.9,NA,NA,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6251","Oruro",2023,3,21,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0.3,NA,NA,17.3,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6252","Oruro",2023,3,22,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6253","Oruro",2023,3,23,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,18.5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6254","Oruro",2023,3,24,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1,NA,NA,18.6,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6255","Oruro",2023,3,25,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,2,NA,NA,16.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6256","Oruro",2023,3,26,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,3.6,NA,NA,16.7,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6257","Oruro",2023,3,27,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,2.4,NA,NA,19.1,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6258","Oruro",2023,3,28,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,18.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6259","Oruro",2023,3,29,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,9.8,NA,NA,21.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6260","Oruro",2023,3,30,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6261","Oruro",2023,3,31,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20.2,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6262","Oruro",2023,4,1,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,17.7,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6263","Oruro",2023,4,2,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,17.3,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6264","Oruro",2023,4,3,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20.5,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6265","Oruro",2023,4,4,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,4.6,NA,NA,20.9,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6266","Oruro",2023,4,5,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,6.1,NA,NA,19.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6267","Oruro",2023,4,6,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1,NA,NA,17.4,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6268","Oruro",2023,4,7,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,17.5,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6269","Oruro",2023,4,8,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,18.7,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6270","Oruro",2023,4,9,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,18.8,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6271","Oruro",2023,4,10,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,8.8,NA,NA,19,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6272","Oruro",2023,4,11,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,5.1,NA,NA,15.8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6273","Oruro",2023,4,12,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,11,NA,NA,19,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6274","Oruro",2023,4,13,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6275","Oruro",2023,4,14,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6276","Oruro",2023,4,15,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.1,-0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6277","Oruro",2023,4,16,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6278","Oruro",2023,4,17,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6279","Oruro",2023,4,18,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6280","Oruro",2023,4,19,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.1,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6281","Oruro",2023,4,20,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6282","Oruro",2023,4,21,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,21,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6283","Oruro",2023,4,22,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6284","Oruro",2023,4,23,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.6,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6285","Oruro",2023,4,24,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6286","Oruro",2023,4,25,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.1,-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6287","Oruro",2023,4,26,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.5,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6288","Oruro",2023,4,27,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6289","Oruro",2023,4,28,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.5,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6290","Oruro",2023,4,29,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,21.2,-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6291","Oruro",2023,4,30,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20.1,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6292","Oruro",2023,5,1,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20.2,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6293","Oruro",2023,5,2,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6294","Oruro",2023,5,3,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,20.3,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6295","Oruro",2023,5,4,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,7,NA,NA,19.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6296","Oruro",2023,5,5,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,4.5,NA,NA,19.1,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6297","Oruro",2023,5,6,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,4,NA,NA,19.1,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6298","Oruro",2023,5,7,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,2.8,NA,NA,22.2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6299","Oruro",2023,5,8,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,1.2,NA,NA,19.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6300","Oruro",2023,5,9,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,17.2,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6301","Oruro",2023,5,10,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,18,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6302","Oruro",2023,5,11,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,16.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6303","Oruro",2023,5,12,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,17.5,-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6304","Oruro",2023,5,13,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,18.5,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6305","Oruro",2023,5,14,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,18.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6306","Oruro",2023,5,15,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.2,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6307","Oruro",2023,5,16,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.1,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6308","Oruro",2023,5,17,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.4,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6309","Oruro",2023,5,18,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,18.1,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6310","Oruro",2023,5,19,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,19.8,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6311","Oruro",2023,5,20,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,18.8,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6312","Oruro",2023,5,21,NA,"Cabaña Forestal Oruro",40101,-67.08,-17.974722,3706,0,NA,NA,18,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
